,State,F Year,f Gender,ICD-10 113 Cause List,F Under 5 years,F 5-9 years,F 10-14 years,F 15-19 years,F 20-24 years,F 25-29 years,F 30-34 years,F 35-39 years,F 40-44 years,F 45-49 years,F 50-54 years,F 55-59 years,F 60-64 years,F 65-69 years,F 70-74 years,F 75-79 years,F 80-84 years,F 85years and older,F Not Stated,C Year,C Total population,C Male Total population,C Female Total population,C Under 5 years,C 5 to 9 years,C 10 to 14 years,C 15 to 19 years,C 20 to 24 years,C 25 to 29 years,C 30 to 34 years,C 35 to 39 years,C 40 to 44 years,C 45 to 49 years,C 50 to 54 years,C 55 to 59 years,C 60 to 64 years,C 65 to 69 years,C 70 to 74 years,C 75 to 79 years,C 80 to 84 years,C 85 years and over,Total Deaths
1761,New York,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,19644020,9523399,10120621,1172846.382,1161224.68,1190330.072,1315472.212,1435338.157,1431320.798,1335300.409,1237320.286,1322678.263,1409269.803,1438419.119,1298079.6809999999,1124803.829,852744.121,632462.7119999999,473896.752,391612.632,413032.594,0
1762,New York,2014,Male,Homicide,0,0,0,31,100,60,50,27,20,12,21,0,0,0,0,0,0,0,0,2014,19644020,9523399,10120621,1172846.382,1161224.68,1190330.072,1315472.212,1435338.157,1431320.798,1335300.409,1237320.286,1322678.263,1409269.803,1438419.119,1298079.6809999999,1124803.829,852744.121,632462.7119999999,473896.752,391612.632,413032.594,321
1763,New York,2014,Male,Suicide,0,0,0,10,34,20,25,23,31,50,45,50,41,33,29,17,0,14,0,2014,19644020,9523399,10120621,1172846.382,1161224.68,1190330.072,1315472.212,1435338.157,1431320.798,1335300.409,1237320.286,1322678.263,1409269.803,1438419.119,1298079.6809999999,1124803.829,852744.121,632462.7119999999,473896.752,391612.632,413032.594,422
1764,New York,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,19601171,9506800,10094371,1174371.461,1146233.047,1175815.197,1284849.764,1435217.616,1447526.231,1349098.259,1236452.49,1289422.643,1379684.29,1428595.384,1312004.171,1140631.2110000001,888843.965,641364.3119999999,478275.229,378567.668,415314.223,0
1765,New York,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,19601171,9506800,10094371,1174371.461,1146233.047,1175815.197,1284849.764,1435217.616,1447526.231,1349098.259,1236452.49,1289422.643,1379684.29,1428595.384,1312004.171,1140631.2110000001,888843.965,641364.3119999999,478275.229,378567.668,415314.223,0
1766,New York,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,19601171,9506800,10094371,1174371.461,1146233.047,1175815.197,1284849.764,1435217.616,1447526.231,1349098.259,1236452.49,1289422.643,1379684.29,1428595.384,1312004.171,1140631.2110000001,888843.965,641364.3119999999,478275.229,378567.668,415314.223,0
1767,New York,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,19601171,9506800,10094371,1174371.461,1146233.047,1175815.197,1284849.764,1435217.616,1447526.231,1349098.259,1236452.49,1289422.643,1379684.29,1428595.384,1312004.171,1140631.2110000001,888843.965,641364.3119999999,478275.229,378567.668,415314.223,0
1768,New York,2015,Male,Homicide,0,0,0,45,87,78,57,29,29,13,14,0,0,0,0,0,0,0,0,2015,19601171,9506800,10094371,1174371.461,1146233.047,1175815.197,1284849.764,1435217.616,1447526.231,1349098.259,1236452.49,1289422.643,1379684.29,1428595.384,1312004.171,1140631.2110000001,888843.965,641364.3119999999,478275.229,378567.668,415314.223,352
1769,New York,2015,Male,Suicide,0,0,0,13,22,18,29,26,20,39,39,48,30,35,26,16,13,10,0,2015,19601171,9506800,10094371,1174371.461,1146233.047,1175815.197,1284849.764,1435217.616,1447526.231,1349098.259,1236452.49,1289422.643,1379684.29,1428595.384,1312004.171,1140631.2110000001,888843.965,641364.3119999999,478275.229,378567.668,415314.223,384
1770,New York,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,19781344,9594913,10186431,1176474.42,1153688.712,1176926.357,1278085.5119999999,1430598.774,1472818.2280000001,1369466.063,1246698.562,1268213.441,1361604.759,1429194.152,1339394.246,1169904.139,932621.383,674490.724,492901.294,380128.223,427625.874,0
1771,New York,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,19781344,9594913,10186431,1176474.42,1153688.712,1176926.357,1278085.5119999999,1430598.774,1472818.2280000001,1369466.063,1246698.562,1268213.441,1361604.759,1429194.152,1339394.246,1169904.139,932621.383,674490.724,492901.294,380128.223,427625.874,0
1772,New York,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,19781344,9594913,10186431,1176474.42,1153688.712,1176926.357,1278085.5119999999,1430598.774,1472818.2280000001,1369466.063,1246698.562,1268213.441,1361604.759,1429194.152,1339394.246,1169904.139,932621.383,674490.724,492901.294,380128.223,427625.874,0
1773,New York,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,19781344,9594913,10186431,1176474.42,1153688.712,1176926.357,1278085.5119999999,1430598.774,1472818.2280000001,1369466.063,1246698.562,1268213.441,1361604.759,1429194.152,1339394.246,1169904.139,932621.383,674490.724,492901.294,380128.223,427625.874,0
1774,New York,2016,Male,Homicide,0,0,0,32,86,73,50,45,17,14,11,0,0,0,0,0,0,0,0,2016,19781344,9594913,10186431,1176474.42,1153688.712,1176926.357,1278085.5119999999,1430598.774,1472818.2280000001,1369466.063,1246698.562,1268213.441,1361604.759,1429194.152,1339394.246,1169904.139,932621.383,674490.724,492901.294,380128.223,427625.874,328
1775,New York,2016,Male,Suicide,0,0,0,14,27,20,24,29,29,39,42,45,45,36,33,28,22,0,0,2016,19781344,9594913,10186431,1176474.42,1153688.712,1176926.357,1278085.5119999999,1430598.774,1472818.2280000001,1369466.063,1246698.562,1268213.441,1361604.759,1429194.152,1339394.246,1169904.139,932621.383,674490.724,492901.294,380128.223,427625.874,433
1776,New York,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,19899801,9652558,10247243,1185788.0,1149512.0,1169081.0,1262048.0,1420953.0,1505710.0,1395584.0,1264113.0,1236621.0,1337949.0,1416521.0,1350046.0,1194381.0,971534.0,705707.0,513617.0,382467.0,438169.0,0
1777,New York,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,19899801,9652558,10247243,1185788.0,1149512.0,1169081.0,1262048.0,1420953.0,1505710.0,1395584.0,1264113.0,1236621.0,1337949.0,1416521.0,1350046.0,1194381.0,971534.0,705707.0,513617.0,382467.0,438169.0,0
1778,New York,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,19899801,9652558,10247243,1185788.0,1149512.0,1169081.0,1262048.0,1420953.0,1505710.0,1395584.0,1264113.0,1236621.0,1337949.0,1416521.0,1350046.0,1194381.0,971534.0,705707.0,513617.0,382467.0,438169.0,0
1779,New York,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,19899801,9652558,10247243,1185788.0,1149512.0,1169081.0,1262048.0,1420953.0,1505710.0,1395584.0,1264113.0,1236621.0,1337949.0,1416521.0,1350046.0,1194381.0,971534.0,705707.0,513617.0,382467.0,438169.0,0
1780,New York,2017,Male,Homicide,0,0,0,32,66,53,39,31,12,16,0,0,0,0,0,0,0,0,0,2017,19899801,9652558,10247243,1185788.0,1149512.0,1169081.0,1262048.0,1420953.0,1505710.0,1395584.0,1264113.0,1236621.0,1337949.0,1416521.0,1350046.0,1194381.0,971534.0,705707.0,513617.0,382467.0,438169.0,249
1781,New York,2017,Male,Suicide,0,0,0,16,24,28,18,24,29,34,35,41,38,22,28,25,17,14,0,2017,19899801,9652558,10247243,1185788.0,1149512.0,1169081.0,1262048.0,1420953.0,1505710.0,1395584.0,1264113.0,1236621.0,1337949.0,1416521.0,1350046.0,1194381.0,971534.0,705707.0,513617.0,382467.0,438169.0,393
1782,North Carolina,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,8983850,4394664,4589186,630215.502,596344.352,598252.171,625554.585,634693.762,600465.002,600414.563,645596.303,667902.502,665477.395,610617.092,541461.477,456479.742,337352.247,263726.204,219423.914,159365.578,132131.146,0
1783,North Carolina,2009,Female,Homicide,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,8983850,4394664,4589186,630215.502,596344.352,598252.171,625554.585,634693.762,600465.002,600414.563,645596.303,667902.502,665477.395,610617.092,541461.477,456479.742,337352.247,263726.204,219423.914,159365.578,132131.146,18
1784,North Carolina,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,16,21,0,0,0,0,0,0,0,0,2009,8983850,4394664,4589186,630215.502,596344.352,598252.171,625554.585,634693.762,600465.002,600414.563,645596.303,667902.502,665477.395,610617.092,541461.477,456479.742,337352.247,263726.204,219423.914,159365.578,132131.146,37
1785,North Carolina,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,8983850,4394664,4589186,630215.502,596344.352,598252.171,625554.585,634693.762,600465.002,600414.563,645596.303,667902.502,665477.395,610617.092,541461.477,456479.742,337352.247,263726.204,219423.914,159365.578,132131.146,0
1786,North Carolina,2009,Male,Homicide,0,0,0,34,71,58,48,24,35,20,15,0,0,0,0,0,0,0,0,2009,8983850,4394664,4589186,630215.502,596344.352,598252.171,625554.585,634693.762,600465.002,600414.563,645596.303,667902.502,665477.395,610617.092,541461.477,456479.742,337352.247,263726.204,219423.914,159365.578,132131.146,305
1787,North Carolina,2009,Male,Suicide,0,0,0,36,30,32,24,52,54,51,59,63,40,44,26,31,17,11,0,2009,8983850,4394664,4589186,630215.502,596344.352,598252.171,625554.585,634693.762,600465.002,600414.563,645596.303,667902.502,665477.395,610617.092,541461.477,456479.742,337352.247,263726.204,219423.914,159365.578,132131.146,570
1788,North Carolina,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,9256890,4512086,4744804,621026.23,618185.652,616450.456,651199.088,638963.899,603820.521,614693.546,659547.645,676897.7069999999,686637.078,640928.66,571861.72,494243.314,368378.021,281206.479,219404.095,161964.697,134982.217,0
1789,North Carolina,2010,Female,Homicide,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,9256890,4512086,4744804,621026.23,618185.652,616450.456,651199.088,638963.899,603820.521,614693.546,659547.645,676897.7069999999,686637.078,640928.66,571861.72,494243.314,368378.021,281206.479,219404.095,161964.697,134982.217,11
1790,North Carolina,2010,Female,Suicide,0,0,0,0,0,0,0,12,14,18,15,0,12,0,0,0,0,0,0,2010,9256890,4512086,4744804,621026.23,618185.652,616450.456,651199.088,638963.899,603820.521,614693.546,659547.645,676897.7069999999,686637.078,640928.66,571861.72,494243.314,368378.021,281206.479,219404.095,161964.697,134982.217,71
1791,North Carolina,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,9256890,4512086,4744804,621026.23,618185.652,616450.456,651199.088,638963.899,603820.521,614693.546,659547.645,676897.7069999999,686637.078,640928.66,571861.72,494243.314,368378.021,281206.479,219404.095,161964.697,134982.217,0
1792,North Carolina,2010,Male,Homicide,0,0,0,33,60,67,43,19,18,19,14,0,0,0,0,0,0,0,0,2010,9256890,4512086,4744804,621026.23,618185.652,616450.456,651199.088,638963.899,603820.521,614693.546,659547.645,676897.7069999999,686637.078,640928.66,571861.72,494243.314,368378.021,281206.479,219404.095,161964.697,134982.217,273
1793,North Carolina,2010,Male,Suicide,0,0,0,22,54,33,46,44,42,53,68,51,46,33,42,28,19,11,0,2010,9256890,4512086,4744804,621026.23,618185.652,616450.456,651199.088,638963.899,603820.521,614693.546,659547.645,676897.7069999999,686637.078,640928.66,571861.72,494243.314,368378.021,281206.479,219404.095,161964.697,134982.217,592
1794,North Carolina,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,9326745,4543672,4783073,621963.027,620373.216,622336.157,652915.2390000001,646174.398,608847.522,613537.443,652177.634,671122.279,685031.042,649025.965,580416.176,513725.922,379343.148,285133.634,220572.923,162715.956,138313.62,0
1795,North Carolina,2011,Female,Homicide,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,9326745,4543672,4783073,621963.027,620373.216,622336.157,652915.2390000001,646174.398,608847.522,613537.443,652177.634,671122.279,685031.042,649025.965,580416.176,513725.922,379343.148,285133.634,220572.923,162715.956,138313.62,14
1796,North Carolina,2011,Female,Suicide,0,0,0,0,0,0,0,10,11,19,12,0,0,0,0,0,0,0,0,2011,9326745,4543672,4783073,621963.027,620373.216,622336.157,652915.2390000001,646174.398,608847.522,613537.443,652177.634,671122.279,685031.042,649025.965,580416.176,513725.922,379343.148,285133.634,220572.923,162715.956,138313.62,52
1797,North Carolina,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,9326745,4543672,4783073,621963.027,620373.216,622336.157,652915.2390000001,646174.398,608847.522,613537.443,652177.634,671122.279,685031.042,649025.965,580416.176,513725.922,379343.148,285133.634,220572.923,162715.956,138313.62,0
1798,North Carolina,2011,Male,Homicide,0,0,0,38,68,47,40,29,24,27,12,0,0,0,0,0,0,0,0,2011,9326745,4543672,4783073,621963.027,620373.216,622336.157,652915.2390000001,646174.398,608847.522,613537.443,652177.634,671122.279,685031.042,649025.965,580416.176,513725.922,379343.148,285133.634,220572.923,162715.956,138313.62,285
1799,North Carolina,2011,Male,Suicide,0,0,0,23,51,49,39,37,46,50,71,57,32,49,39,22,28,13,0,2011,9326745,4543672,4783073,621963.027,620373.216,622336.157,652915.2390000001,646174.398,608847.522,613537.443,652177.634,671122.279,685031.042,649025.965,580416.176,513725.922,379343.148,285133.634,220572.923,162715.956,138313.62,606
1800,North Carolina,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9473471,4616139,4857332,624338.956,628138.166,630506.256,655471.431,665223.906,620334.164,620991.02,646569.206,674491.177,686509.439,661579.784,599167.097,529777.873,400779.715,296499.735,225396.763,163595.064,142797.632,0
1801,North Carolina,2012,Female,Homicide,0,0,0,0,0,10,11,0,10,0,0,0,0,0,0,0,0,0,0,2012,9473471,4616139,4857332,624338.956,628138.166,630506.256,655471.431,665223.906,620334.164,620991.02,646569.206,674491.177,686509.439,661579.784,599167.097,529777.873,400779.715,296499.735,225396.763,163595.064,142797.632,31
1802,North Carolina,2012,Female,Suicide,0,0,0,0,0,0,12,0,13,18,15,0,12,0,0,0,0,0,0,2012,9473471,4616139,4857332,624338.956,628138.166,630506.256,655471.431,665223.906,620334.164,620991.02,646569.206,674491.177,686509.439,661579.784,599167.097,529777.873,400779.715,296499.735,225396.763,163595.064,142797.632,70
1803,North Carolina,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9473471,4616139,4857332,624338.956,628138.166,630506.256,655471.431,665223.906,620334.164,620991.02,646569.206,674491.177,686509.439,661579.784,599167.097,529777.873,400779.715,296499.735,225396.763,163595.064,142797.632,0
1804,North Carolina,2012,Male,Homicide,0,0,0,28,87,60,45,23,26,19,21,0,17,0,0,0,0,0,0,2012,9473471,4616139,4857332,624338.956,628138.166,630506.256,655471.431,665223.906,620334.164,620991.02,646569.206,674491.177,686509.439,661579.784,599167.097,529777.873,400779.715,296499.735,225396.763,163595.064,142797.632,326
1805,North Carolina,2012,Male,Suicide,0,0,0,17,48,33,40,30,36,57,77,54,48,43,36,30,18,21,0,2012,9473471,4616139,4857332,624338.956,628138.166,630506.256,655471.431,665223.906,620334.164,620991.02,646569.206,674491.177,686509.439,661579.784,599167.097,529777.873,400779.715,296499.735,225396.763,163595.064,142797.632,588
1806,North Carolina,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,9872176,4811473,5060703,638918.08,657433.6,657606.52,673328.371,697447.746,639804.467,642264.966,656686.694,694102.8809999999,705578.628,692974.55,631189.239,565592.243,439455.52,318636.755,238039.408,170607.656,154484.069,0
1807,North Carolina,2013,Female,Homicide,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2013,9872176,4811473,5060703,638918.08,657433.6,657606.52,673328.371,697447.746,639804.467,642264.966,656686.694,694102.8809999999,705578.628,692974.55,631189.239,565592.243,439455.52,318636.755,238039.408,170607.656,154484.069,12
1808,North Carolina,2013,Female,Suicide,0,0,0,0,0,0,0,0,13,17,15,14,13,11,0,0,0,0,0,2013,9872176,4811473,5060703,638918.08,657433.6,657606.52,673328.371,697447.746,639804.467,642264.966,656686.694,694102.8809999999,705578.628,692974.55,631189.239,565592.243,439455.52,318636.755,238039.408,170607.656,154484.069,83
1809,North Carolina,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,9872176,4811473,5060703,638918.08,657433.6,657606.52,673328.371,697447.746,639804.467,642264.966,656686.694,694102.8809999999,705578.628,692974.55,631189.239,565592.243,439455.52,318636.755,238039.408,170607.656,154484.069,0
1810,North Carolina,2013,Male,Homicide,0,0,0,45,71,61,48,33,26,20,15,11,11,0,0,0,0,0,0,2013,9872176,4811473,5060703,638918.08,657433.6,657606.52,673328.371,697447.746,639804.467,642264.966,656686.694,694102.8809999999,705578.628,692974.55,631189.239,565592.243,439455.52,318636.755,238039.408,170607.656,154484.069,341
1811,North Carolina,2013,Male,Suicide,0,0,0,19,46,48,38,46,41,71,74,64,55,37,41,30,21,10,0,2013,9872176,4811473,5060703,638918.08,657433.6,657606.52,673328.371,697447.746,639804.467,642264.966,656686.694,694102.8809999999,705578.628,692974.55,631189.239,565592.243,439455.52,318636.755,238039.408,170607.656,154484.069,641
1812,North Carolina,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10135660,4942905,5192755,642453.796,666155.49,671657.048,685838.901,727617.073,657568.262,655625.9349999999,653091.265,704980.608,707367.593,711535.402,663434.603,585110.921,473011.955,340220.345,248295.259,178098.012,166056.759,0
1813,North Carolina,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10135660,4942905,5192755,642453.796,666155.49,671657.048,685838.901,727617.073,657568.262,655625.9349999999,653091.265,704980.608,707367.593,711535.402,663434.603,585110.921,473011.955,340220.345,248295.259,178098.012,166056.759,0
1814,North Carolina,2014,Female,Suicide,0,0,0,0,10,12,10,12,17,12,12,14,11,0,0,0,0,0,0,2014,10135660,4942905,5192755,642453.796,666155.49,671657.048,685838.901,727617.073,657568.262,655625.9349999999,653091.265,704980.608,707367.593,711535.402,663434.603,585110.921,473011.955,340220.345,248295.259,178098.012,166056.759,110
1815,North Carolina,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10135660,4942905,5192755,642453.796,666155.49,671657.048,685838.901,727617.073,657568.262,655625.9349999999,653091.265,704980.608,707367.593,711535.402,663434.603,585110.921,473011.955,340220.345,248295.259,178098.012,166056.759,0
1816,North Carolina,2014,Male,Homicide,0,0,0,38,69,61,45,19,24,21,12,0,0,0,0,0,0,0,0,2014,10135660,4942905,5192755,642453.796,666155.49,671657.048,685838.901,727617.073,657568.262,655625.9349999999,653091.265,704980.608,707367.593,711535.402,663434.603,585110.921,473011.955,340220.345,248295.259,178098.012,166056.759,289
1817,North Carolina,2014,Male,Suicide,0,0,0,31,40,29,38,36,56,51,41,63,55,67,46,25,20,11,0,2014,10135660,4942905,5192755,642453.796,666155.49,671657.048,685838.901,727617.073,657568.262,655625.9349999999,653091.265,704980.608,707367.593,711535.402,663434.603,585110.921,473011.955,340220.345,248295.259,178098.012,166056.759,609
1818,North Carolina,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9600041,4682009,4918032,600187.783,630459.59,638997.275,642656.808,689341.129,627019.476,618945.983,609253.9,670705.5,660997.483,674010.723,631102.822,556430.893,462721.461,329571.602,237138.889,166989.538,153869.537,0
1819,North Carolina,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9600041,4682009,4918032,600187.783,630459.59,638997.275,642656.808,689341.129,627019.476,618945.983,609253.9,670705.5,660997.483,674010.723,631102.822,556430.893,462721.461,329571.602,237138.889,166989.538,153869.537,0
1820,North Carolina,2015,Female,Suicide,0,0,0,0,0,0,0,10,0,12,20,19,0,11,0,0,0,0,0,2015,9600041,4682009,4918032,600187.783,630459.59,638997.275,642656.808,689341.129,627019.476,618945.983,609253.9,670705.5,660997.483,674010.723,631102.822,556430.893,462721.461,329571.602,237138.889,166989.538,153869.537,72
1821,North Carolina,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9600041,4682009,4918032,600187.783,630459.59,638997.275,642656.808,689341.129,627019.476,618945.983,609253.9,670705.5,660997.483,674010.723,631102.822,556430.893,462721.461,329571.602,237138.889,166989.538,153869.537,0
1822,North Carolina,2015,Male,Homicide,0,0,0,31,73,76,55,45,26,19,19,11,0,0,0,0,0,0,0,2015,9600041,4682009,4918032,600187.783,630459.59,638997.275,642656.808,689341.129,627019.476,618945.983,609253.9,670705.5,660997.483,674010.723,631102.822,556430.893,462721.461,329571.602,237138.889,166989.538,153869.537,355
