State,F Year,f Gender,ICD-10 113 Cause List,F Under 5 years,F 5-9 years,F 10-14 years,F 15-19 years,F 20-24 years,F 25-29 years,F 30-34 years,F 35-39 years,F 40-44 years,F 45-49 years,F 50-54 years,F 55-59 years,F 60-64 years,F 65-69 years,F 70-74 years,F 75-79 years,F 80-84 years,F 85years and older,F Not Stated
New Jersey,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2012,Male,Homicide,0,0,0,35,63,51,36,23,17,12,0,0,0,0,0,0,0,0,0
New Jersey,2012,Male,Suicide,0,0,0,0,0,0,0,11,0,15,20,21,10,0,11,0,0,0,0
New Jersey,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2013,Male,Homicide,0,0,0,32,69,62,40,25,11,11,10,0,0,0,0,0,0,0,0
New Jersey,2013,Male,Suicide,0,0,0,0,13,11,0,0,0,20,19,15,13,15,15,10,13,0,0
New Jersey,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2014,Male,Homicide,0,0,0,22,73,43,37,29,13,0,0,0,0,0,0,0,0,0,0
New Jersey,2014,Male,Suicide,0,0,0,0,10,10,10,0,12,17,24,11,19,12,11,0,12,0,0
New Jersey,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2015,Male,Homicide,0,0,0,27,66,46,36,31,15,12,0,0,0,0,0,0,0,0,0
New Jersey,2015,Male,Suicide,0,0,0,0,10,13,11,12,15,15,14,12,19,17,12,0,0,0,0
New Jersey,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2016,Male,Homicide,0,0,0,33,63,48,48,27,13,0,0,0,0,0,0,0,0,0,0
New Jersey,2016,Male,Suicide,0,0,0,0,0,13,0,11,14,10,20,17,13,13,14,13,0,0,0
New Jersey,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Jersey,2017,Male,Homicide,0,0,0,22,45,62,35,20,15,0,0,0,0,0,0,0,0,0,0
New Jersey,2017,Male,Suicide,0,0,0,0,11,0,10,0,12,16,13,19,0,11,17,14,13,0,0
New Mexico,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2009,Male,Homicide,0,0,0,10,13,12,10,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2009,Male,Suicide,0,0,0,0,19,17,10,0,11,15,0,17,20,0,0,10,0,0,0
New Mexico,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2010,Male,Homicide,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2010,Male,Suicide,0,0,0,0,13,21,15,15,14,12,20,19,0,13,0,0,0,0,0
New Mexico,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2011,Male,Homicide,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2011,Male,Suicide,0,0,0,13,14,20,16,17,10,15,12,15,14,0,11,10,0,0,0
New Mexico,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2012,Male,Homicide,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2012,Male,Suicide,0,0,0,0,15,22,10,12,13,21,24,15,18,13,0,11,0,0,0
New Mexico,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2013,Male,Homicide,0,0,0,0,11,12,13,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2013,Male,Suicide,0,0,0,0,17,16,15,13,13,11,15,19,15,0,18,0,12,0,0
New Mexico,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2014,Male,Homicide,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2014,Male,Suicide,0,0,0,0,18,19,15,13,0,17,12,14,20,20,12,10,15,0,0
New Mexico,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2015,Male,Homicide,0,0,0,0,12,10,13,11,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2015,Male,Suicide,0,0,0,10,18,23,16,0,18,16,17,22,18,21,11,13,13,0,0
New Mexico,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2016,Male,Homicide,0,0,0,0,23,0,21,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2016,Male,Suicide,0,0,0,0,19,12,18,17,11,13,10,14,21,20,12,12,0,0,0
New Mexico,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2017,Male,Homicide,0,0,0,0,15,0,11,0,10,0,0,0,0,0,0,0,0,0,0
New Mexico,2017,Male,Suicide,0,0,0,12,28,22,10,11,13,15,18,17,11,19,20,0,10,0,0
New York,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2009,Female,Homicide,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2009,Male,Homicide,0,0,0,70,112,99,56,39,26,0,0,12,0,0,0,0,0,0,0
New York,2009,Male,Suicide,0,0,0,14,29,14,24,29,23,40,48,40,28,26,21,18,17,15,0
New York,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2010,Male,Homicide,0,0,0,84,108,112,66,40,19,14,14,0,0,0,0,0,0,0,0
New York,2010,Male,Suicide,0,0,0,13,25,17,15,25,46,52,53,36,31,32,28,23,20,12,0
New York,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2011,Female,Homicide,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2011,Male,Homicide,0,0,0,52,103,82,58,36,28,13,12,0,0,0,0,0,0,0,0
New York,2011,Male,Suicide,0,0,0,21,27,36,19,24,31,42,68,53,28,34,15,21,29,0,0
New York,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2012,Male,Homicide,0,0,0,50,125,80,52,32,23,12,0,0,0,0,0,0,0,0,0
New York,2012,Male,Suicide,0,0,0,18,30,38,24,21,38,45,47,58,35,28,33,22,24,13,0
New York,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2013,Male,Homicide,0,0,0,30,79,74,50,28,20,19,15,0,0,0,0,0,0,0,0
New York,2013,Male,Suicide,0,0,0,12,30,24,21,21,29,39,56,40,43,25,28,22,24,10,0
New York,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2014,Female,Homicide,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
New York,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2014,Male,Homicide,0,0,0,31,100,60,50,27,20,12,21,0,0,0,0,0,0,0,0
New York,2014,Male,Suicide,0,0,0,10,34,20,25,23,31,50,45,50,41,33,29,17,0,14,0
New York,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2015,Male,Homicide,0,0,0,45,87,78,57,29,29,13,14,0,0,0,0,0,0,0,0
New York,2015,Male,Suicide,0,0,0,13,22,18,29,26,20,39,39,48,30,35,26,16,13,10,0
New York,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2016,Male,Homicide,0,0,0,32,86,73,50,45,17,14,11,0,0,0,0,0,0,0,0
New York,2016,Male,Suicide,0,0,0,14,27,20,24,29,29,39,42,45,45,36,33,28,22,0,0
New York,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2017,Male,Homicide,0,0,0,32,66,53,39,31,12,16,0,0,0,0,0,0,0,0,0
New York,2017,Male,Suicide,0,0,0,16,24,28,18,24,29,34,35,41,38,22,28,25,17,14,0
North Carolina,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2009,Female,Homicide,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,16,21,0,0,0,0,0,0,0,0
North Carolina,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2009,Male,Homicide,0,0,0,34,71,58,48,24,35,20,15,0,0,0,0,0,0,0,0
North Carolina,2009,Male,Suicide,0,0,0,36,30,32,24,52,54,51,59,63,40,44,26,31,17,11,0
North Carolina,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2010,Female,Homicide,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2010,Female,Suicide,0,0,0,0,0,0,0,12,14,18,15,0,12,0,0,0,0,0,0
North Carolina,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2010,Male,Homicide,0,0,0,33,60,67,43,19,18,19,14,0,0,0,0,0,0,0,0
North Carolina,2010,Male,Suicide,0,0,0,22,54,33,46,44,42,53,68,51,46,33,42,28,19,11,0
North Carolina,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2011,Female,Homicide,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2011,Female,Suicide,0,0,0,0,0,0,0,10,11,19,12,0,0,0,0,0,0,0,0
North Carolina,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2011,Male,Homicide,0,0,0,38,68,47,40,29,24,27,12,0,0,0,0,0,0,0,0
North Carolina,2011,Male,Suicide,0,0,0,23,51,49,39,37,46,50,71,57,32,49,39,22,28,13,0
North Carolina,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2012,Female,Homicide,0,0,0,0,0,10,11,0,10,0,0,0,0,0,0,0,0,0,0
North Carolina,2012,Female,Suicide,0,0,0,0,0,0,12,0,13,18,15,0,12,0,0,0,0,0,0
North Carolina,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2012,Male,Homicide,0,0,0,28,87,60,45,23,26,19,21,0,17,0,0,0,0,0,0
North Carolina,2012,Male,Suicide,0,0,0,17,48,33,40,30,36,57,77,54,48,43,36,30,18,21,0
North Carolina,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2013,Female,Homicide,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2013,Female,Suicide,0,0,0,0,0,0,0,0,13,17,15,14,13,11,0,0,0,0,0
North Carolina,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2013,Male,Homicide,0,0,0,45,71,61,48,33,26,20,15,11,11,0,0,0,0,0,0
North Carolina,2013,Male,Suicide,0,0,0,19,46,48,38,46,41,71,74,64,55,37,41,30,21,10,0
North Carolina,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2014,Female,Suicide,0,0,0,0,10,12,10,12,17,12,12,14,11,0,0,0,0,0,0
North Carolina,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2014,Male,Homicide,0,0,0,38,69,61,45,19,24,21,12,0,0,0,0,0,0,0,0
North Carolina,2014,Male,Suicide,0,0,0,31,40,29,38,36,56,51,41,63,55,67,46,25,20,11,0
North Carolina,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2015,Female,Suicide,0,0,0,0,0,0,0,10,0,12,20,19,0,11,0,0,0,0,0
North Carolina,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2015,Male,Homicide,0,0,0,31,73,76,55,45,26,19,19,11,0,0,0,0,0,0,0
North Carolina,2015,Male,Suicide,0,0,0,21,51,42,42,33,46,53,66,69,54,52,39,33,28,24,0
North Carolina,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2016,Female,Homicide,0,0,0,0,19,12,10,0,0,0,0,10,0,0,0,0,0,0,0
North Carolina,2016,Female,Suicide,0,0,0,0,0,0,0,16,10,17,19,15,10,13,0,0,0,0,0
North Carolina,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2016,Male,Homicide,0,0,0,53,81,87,60,47,37,29,21,0,12,0,0,0,0,0,0
North Carolina,2016,Male,Suicide,0,0,0,33,51,49,34,46,51,36,55,59,61,46,39,40,20,14,0
North Carolina,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2017,Female,Homicide,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2017,Female,Suicide,0,0,0,0,0,11,0,0,13,14,14,13,0,12,0,0,0,0,0
North Carolina,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2017,Male,Homicide,0,0,0,43,85,86,56,59,30,20,23,12,17,0,0,0,0,0,0
North Carolina,2017,Male,Suicide,0,0,0,17,54,58,51,42,52,46,62,66,49,48,51,43,38,24,0
North Dakota,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2009,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2009,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2010,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2010,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2011,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2011,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2012,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2012,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2013,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2013,Male,Suicide,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2014,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2014,Male,Suicide,0,0,0,0,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0
North Dakota,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2015,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2015,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2016,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2016,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2017,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
